address,balance
bc1q4s8tfdfjst0qh3v52sklmn4w563hfa2x7r0wln,3.05554
1DE8HC5xQo1HTczMGdzDpQz4PbsZYXmVpL,0.0203193
bc1q47m4w2u8pke27hjlrqqw99zm7jh5eqzdv8tgka,0.132132
1CqgxUc25ZfLoDrN3eS8F7DJ6RhqHJbPPi,0.00174699
bc1q09gmtaummt4t4ecjm4rk4dnk6c2644l6yueegq,0.00016811
3DZLEZw2CpowCAUyTUMXTKAzs5RhkpDvQZ,0.0010791
bc1p8z2qpzl62f926ehlr7edmyxt48kd790rn65kqga9rvwn0ymzjqzswwg0pu,0.00776107
bc1qpg5jw987gvthw3pjh73g6sqtf7cx4svq0q27rj,0.0022
1JVEKypSJvNevAKmXkYo1eFbTXbEQR48T4,0.115373
1F1g457UTPmFoSQGYt2GJf9foif687F5rg,0.0334528
bc1qv3nuutxwz66dhrwecchm9j0cy83u3a3unzldsk,0.00099493
bc1q4esgrx8j0qpl7la9f2pjvgzex0zwd30l8f2m3p,0.226967
bc1pt65exley6pv6uqws7xr3ku7u922tween0nfyz257rnl5300cjnrsjp9er6,1.46128
bc1pjp0dfmy5wtp6z8p7rymsd34cx8tkp54uzm0xspznn2akgz837hnse0wy7h,0.00013372
3PXH9gHNas46HUxAudgSuETkewsYF7kqgC,0.060388
bc1qpnjj0xuvev7zvdyv8x6pstf73y85yvkfcsg7c4,0.00010596
bc1pfzc579uke9pce7qcp2w6d89z7xh4mvv4l6uq7k5np0ejtl0ph2pqcw5c9h,0.0002768
bc1pnev7pqxu765h7sd90wekq63z222qzt5rac5sxv7hrhpah8x4qlsq3qa39r,0.00022483
17tZ7ze1TjE4XfAW2YqY9Tz5BdxM5yoQnZ,0.306775
bc1q8cwfyf56u3fwdj0yevrx6z2495ju4f70ugd946,0.00026402
16EuEsV6JBQtdXkvXAz3hcxxMzS7cffWeC,0.0139476
3EAUoJmS49GMNRmUpB1ccaCFje1JwjrRxN,0.00083576
19bHxzmj1xYa127Ng5iN6pwYKeULrBKgKS,0.0865385
35QvRwCaDn5Dq75XWQCvzSZXRe8aJ4ciuA,0.0003003
177ySEBrdc1apXdmtuq8QugqvUazztVNSr,0.041715
bc1qqm72m7hyhvepevg69yx4sjsy3tennkxrl6qpa7,0.00043251
3Nx9buAy2okmuQH7hTx8nC27WuBDbGiZMu,0.00141972
bc1qvx7393l4a5kwxnhxlqcy4d7s0kflv4zfsz4wj5,0.00051
3E5yAETdVF36wBDJcuAaC6nwXTaDmRhqf5,0.0195697
bc1qpudrnphdhav7uwrha3y52hlg66ck7mu89vhrc4,0.00428126
bc1qynvlmw0aymulud65zawdc3ypsyccnxeqj7p6xq,1.85708
bc1qtgvelt2pxv4cmynk9z4pzt2cehl9t25ghs8rdr,0.00242264
3Cc1dE3urRvp8genu8zcxGgbfWALvPKo46,0.0100507
bc1qd9auuwj3g8c9lq2l2z226rgv6z3tqdf7wpx0p7,0.00832418
bc1pgs9k76887nllmfp3ql25rc46kjx4u9clrnlhmzhsxyc9m9ne5z4qae489e,0.00026643
bc1quaueg9edv8n8xf25v3j0npeue0thxzdlc60rca,0.00062382
33zdze9nA2HRdtbBXq7aEhp9kNLzLC1DkT,0.00826438
bc1qdhpaw4mkyaepul29sqrzdm4mhqk7ensvrl2qcp,1.22169
bc1p5722jvvn2ftrhc34ptkj026uqg3lqyccnl8q3lpqccphl34p048q7267yq,0.00100683
bc1qf0624spxge77g43vswmvh9wlxj8nku5um90u52,0.065
bc1qzrv6a4c8jh04t5rs0ss67ze64clxtzqqteweed,0.00986759
bc1pme62xu8j2uymzwavkpplj53fxhtj5r6j64nkzmu47002lrmpek8qzecs6s,0.00183844
bc1qnkfy3cwmy35ezgp9wutmrcq7cmpygnxmafmsvk,0.00059373
bc1qxhpk3wlg3dcxe2ugef6g6nnwrsg93mjh8qdnak,0.456738
bc1qfnzk5gn9pgzsxsnhujz0evfn0ek79evchpfdm5,0.00335178
bc1q43r4c97keudduez7sw89xwekpmrmykuq3304ew,0.00112187
bc1pf2nqyxhvsshmyuk0xcexr4tmrh2fjd0sylsqw29at2f487h6q33sv2du2t,0.00101999
bc1qhmmtvjp8ug3ejh0ysqwdrgu94jcwrhntqckzfc,0.00627
bc1qpwxwanynw8yn606tc59r4gfztn6sqzsw0txap6,0.00703347
bc1qakg69pnzj5q9n5n9pavrcfq6yc8wlgagtm27fz,0.0004
bc1qwnl7gnjujsfsskkr65x2ja4ch2m7vpr279zwdttmdgwdw7nzluasss56ky,0.00303973
bc1qaw56qq6xv66yqqcxw9sp00qyf9thcaweeyshrz,0.819608
bc1ql6l6st4x4m5pea3v5t3shpppzqzh6ca6lhkt7d,0.00331182
bc1q7e7j5u8rk6we50j2y4vgxnnqq8jwc7xsssws7q,286.156
bc1qs8ynv2xak5h8rp5hzmdt78aruufcmwgva8xr6w,0.00586888
bc1qf28ev7cma44pcr7az6r2gcxahfae864v53dmj3,0.00239736
bc1pxrru5j58aepmd07h97zmlcwlc44w9easqcyjmmdlvxz3e97veu2q5pfqkz,0.00041694
12K4Larp8uaLasmwjNM3gD4H8hzmfykpWx,4.8099
bc1p0a0gaxgqmshsawkhs7d6te6wgc456ugk39vccs7qrzmxqy5ef08sh4tg4n,0.00042727
bc1qhwcyvmpr075wdlx6sfardtz8yamt2vw5f9a9vm,0.00236725
bc1q0tanth28tfjzz2vlau6fshnl7e0y36rwk53yp8,1.47174
3PmUKspaPnhueLxc8TJBBumYW23qE5sDpX,0.00139768
bc1qaypqh897x4qkr4ev68335v6wmmpdr2ssxcyftp,0.00111952
bc1q7pfudke2k5dl3lwuy48xm7jjerfga9uasdhz3f,0.00035908
18tSR7knUQeQUDgN8EJWBc9eHxozXgfPq8,0.014043
bc1qng0keqn7cq6p8qdt4rjnzdxrygnzq7nd0pju8q,170.604
1LJERT1wyfD5do9jc79gNzq4fUXXLEHsXv,0.0373998
1AzMMtPamZ6eQNCU5XECiR6srGCXMEKTWY,0.427126
bc1qqw0q23636te0tq6mmxjm58mfzjvs3v3m22tqr9,0.000337
3Ccuxns3pw7dYeJcBNMMqVDpwziehQ9uhi,0.00171966
bc1qgucdwr5ztepdgc0qcns22decan6mrjtxzwld5k,98.6534
bc1qmv5e0nf6l2rewh0995yesl6u2xewf68gr87cjj,0.00198345
19nChGm7CGHGLRHHCJTETAxTu3ChQNnbiH,0.0397621
bc1qlsnawfgyz659cwmdvwzase492fxc6lz7m2rtdu,0.00252306
13svBjNCRtJGiPfhfwdL4GB8FxAzR79NiJ,0.0394921
bc1qk2ze7nup4d085v5dkw6affdhutp8rn9k7gyy0a,0.00356886
bc1qgcgc5f0f5fth60ycqh6ufdehdds39cc3rajs5j,5.64961
13gqBKGmRJc3gK7iysnjnK3oDcCcGo9mUH,0.269515
bc1qmevclr0fu8xcaqxu3tp28hg4p0hxsg6v2kplfx,0.0164146
bc1qgadgh8st55ac8pyx6u6ltysdz95gc520h4z89a,21.5297
bc1q50ga3zms85psm9kumxe60v6x8uphj7ct89xxc5,0.0021101
19fjzc1Bq7ToXK2mJNp3QNHtQbxiEpTL2g,0.0634452
bc1quxz4wlvs3zz6wmy0u0373g7afq86zmgv03ufmq,0.010885
bc1q877a2wy3sjaw78a9gzashnyzs9j4cuc447s4ql,0.00562298
bc1qjj6xaaau7nxl33hy6t4dwfxtez0y0v3sgdqw54,0.00587177
bc1pnw0crnu9347jsvngq8aqs2t3ph8vvwsr2zhfwng0mnyltr7805sqvazll4,0.00037692
3AhyWGzFnRrKYoQTohtx1Rn4Bz6RAKJtS4,0.848205
3M6tN5BwvGZcwZ56KGaj6j88AQ6Rm3gXZo,0.00318951
bc1qvt45ha94m0f6syvzey5yhzvv8zr83jznlghrhn,1.72807
bc1q9xdvlrdaedfdrxqp6ye8y2a4ufa4dslwxh5xrk,0.0220692
bc1qj69mac938tnedyhr4c5rakefjv3cg54qymg87m,0.0204716
1CmfeAuwZsj6qguP1gsDyGmgrytUAGfiL3,0.102374
1MXmTE5ccox9LGGcuunLebBgNFENBtD778,0.160538
bc1qfzvducw3jvsq73vkvjlfx4aref0rsg3vl33j4z,2.76715
bc1q4le2rjqkq73c2u9v75e0psu9jv3rpph8x6zv0f,0.00033459
bc1q5hj3xpp5ffv2fqdwh7nujwwxgj03zgdmwvnn2j,0.062775
bc1p9u74lc6lcewke37rn63sjg6cttdz8h05my66c5lvdhkkl599thuqcjqdqz,0.330296
bc1q8tlq0q5nh0a9qu3n3205v7n2nlvtle26krz808,0.00176571
3PJdHjnyhRTirqAjc2axFH5JjidqFZMtAn,0.271842
14oU2t1QiJHRF4UBqmrFZZb4tr5kLrNPhu,0.148701
19g3QU3kYgEPtdYKh4CnPA7AECe8qnR7pi,0.037676
3HYm2LsQUV3wHeMamNm2nNmPTTn5jtmzhj,0.00218
bc1q4nl90pt052x3fdr8wltqtt9e464pqswav5capn,0.00062506
bc1qs77j3fm5rrv2usyxede04n0rh65kxpellagc53,0.0109868
bc1q4afpakjvuwrm7lk0fp3j9aap0gxgdn49jrnlc9,0.00082799
bc1pmsw7yw6reyamxp9neknw24kuxf73d90yxg6pqe4829qn6s7zt5lqamcqwp,0.0017301
bc1q48xufvhqm0tsmwkge2nh7stq6ea6szgzhp2qlz,0.0215149
bc1qqqng5f6ufutk9m9gthh63y8f6fpmggc0zqvg475qvwdqlucd7d0qga9hw7,0.00908724
3Po8W38oThzhFQvt7yq4qbRLHfXSY3Vi2N,0.00013127
bc1q53m2w3pfdwhp45n6x6j5yurqakkdemp4kukckd,0.00218194
bc1pvl49nqjyy7js8d2dh4z0d7vkqf63qlcmmk9gupvmnpkjvf4pxejqr3x3uc,0.00950496
bc1qlggahf44pa6x4p0549gy4v5h754p4gnxynwpym,0.00501758
bc1qmqkm3sutxdy6n9ugh8zdpf0xra365xdrz9z0hk,0.315006
36ToP883zCdKJh9uB5r9LKyyBNqPDTkNa7,0.00041358
bc1q28h836ehpwv8sqw9ah4vppmdh4m9z6zw0qx2hr,0.00247241
bc1qryq7jcm62ysmycft8klaqrsqnnsrepksekhrz0,0.561906
bc1qs209qtnachwt2sduph37gp0re93ga446fsv0ur,0.0176318
35ZKzPR5ULkiSMMbBecw6zzChKYejFKdPe,2.40905
15tR8aKwwoZumS2edXZf121SvurCBeY3rs,0.0160329
3Eos56JY7as2TctNjPoUNFWthseZRtQoW2,0.00222002
bc1qyvdpllyg7xd7krhxl2framjtsskp0cm8crfxaz,0.0155146
1KFds2Zh6VuGVmkuXTgP7qjtEipLwJYcTj,0.00052332
bc1q2qw98qwslw3jqj7amw4sklht8tjcze6lurkc2j,0.122082
19TpXBVtpsBifs83CRwapFrcRDaagNQtQd,0.0218212
bc1psmpp9ggpa3ryvupketc6n4z2svftvgesdaw24kj4zek9q4ztgtksyrd6m6,0.231541
3MQTTLwQBK4G8jqmDFzJAhPzfnixdBAsB4,0.0286
1wrF3Dv6dY2oEzaw77SkRcEkZWCnQvyKL,0.0125264
bc1qlltlx320f6t5nhl9uy7p7ejy3jyj4q7nmp0vy5,0.00183397
bc1pd7xn2llwa0em05r6m6hxxn7dfhpnvmr3ehpv3axjtjjlhc0sh22qgvfzfk,0.00284775
bc1qt9rw8ful0heglw7zy0rnjdzdaeq45fa0vhxl05,3.46705
bc1qfvhsntq6sat0k6kk8pk8wlgenrqtdxwhaeg42h,0.177246
bc1qcvjz4m9z6a9f7rhj0afawnt548ew3c96u4ce88,0.00210323
bc1qn9fs3zxkxqvhrnzwppjvgsqkk3ugsnnwclmpgl,0.0120124
bc1qxt3ast8zms5vtgx8fzmts5rs8m25c725g3022t,0.028214
bc1qhsnhf2u74juxnl9l4xrrvwajs5j5960y2kdwjl,0.00242552
bc1pds5u40yrm5y37y60vmhhhnkmaevledrfwzmm00cumf9d28lthptsfs0dj8,0.000603
bc1qdygvf0mcvq3at6qah4plhwlzva0nc5heuqd7vv,0.131226
bc1ppzf60jkhzfs6kn57ra03aaqj5p46gzvxscarwa9vg00wugta4gwqtuypm7,0.0004912
1Bqiqdwjw1u5299PK3bQbZDPphneuc3skw,0.0162535
3BwcMkJ2BTuJm8Ssjawyo7rSfHZRACLRbB,0.00222589
bc1qawgv3jupun7y2xmtn5f2ddfg85zvgr4l96nh0m,0.0125
bc1p7cuuuarg508hmhtmyv9sd2lpqz4rl3xhtru6uhq3kzdye455py7qan85le,0.148862
bc1phccxwylm0q3fhqqjlgfgu83r7ua3573gss2c8tr3ahp3zpp9f6jscdswnk,0.00032009
bc1q7a9fsqv5xqcfn6cy0vh4gwtaphmgn3lhmast3a,24.6883
bc1qc275gl3xg5n657uhjpyp8jrel8u3fvvwtp4uaf,0.0113261
bc1qrukc7x0vwqez3ksd0jq8wvt9z7u0t463hne8mp,0.0358756
bc1pg4mrjnvyxje3d7nwz5d58xtwd48u4vka5hqn4zwhfknglrs849dqf82hzs,0.00097346
bc1q0prf8xa4zkuyzkyz77q83ns7umd6xgs3ras0lp,0.0031784
1B8oxe3xo1gHCk6mMd3U4L3cciECApPa46,0.0108316
3CMw3WQAdeM4G1V4jdmyTP4gxgeEpzxVMh,0.000672
bc1q7uhvx7dg8wrx5cx87eler93g3ef0h5u36amglw,0.00251525
35SdfNLmHGAKf5LB5C5eg5oAr4Ls28ZHBE,0.0125712
1KTSSeo9oY5FEYjD8VATUQ1fCxQmNr73sV,0.0114096
bc1qyqrkux3vtvhykmz50nv4an5mg589s0q6selk5w,0.0350079
bc1qwvxf3g3jszeususqxhum5ckz9eg7eml7uypgl7,0.0284606
bc1qnplm5nrdfvnsnp7v7f9kx9w8zhxhvcsywc83ef,0.0179641
bc1qgtgsv9st5dfle9pvj03srsuxpy9n0f0vuk9m4a,0.00815318
bc1qjt4802ua446qscyaw5hjztf49jgc4m3s2kga3n,0.00738911
1MjvTWZscDzjPryacAejdUm1EZph5BwZnk,0.0528295
3K5FLGWeJvit3u3o2ek42c5XzH9h3gPFUC,0.00927471
3QRrmtSg6id4RHma8tYwnzbsLHDPzRLmGX,0.00475
3A2nB2QY8i1SbqVBLHPXcRWHvGUqKp9Qoh,0.00293976
bc1qxac4sjty5a42lr6ye8xggehxckzm4gm9dnckqz,1.33725
bc1qgp9cmzmntutjk0hywxs8tzcl330s29s44h4c5t,0.0875016
bc1qkw0yn4rgqumxefd26zq4kzlrzxrnhfjf5cfvka,0.8928
bc1qptsul26sa3m860e33fualu79u8llz02fkhgq0z,0.0028342
bc1qh03v2sjz7qkhaxu8z6kcdudu404t0ps7pv5q7apz6pgl9uznnu9qaslscn,10.0896
bc1q33ecjapw3j2u45t7vrhgxjlk2yu0l37pjus8rr,0.00179732
bc1qemyzxu4r40f7z97av38tzx2jq90y00trgqpadc,0.00084118
1KDt4bCasTZZE96faNdDtRi8dDV7UxjcGB,0.0186822
bc1qykcd7y8n4x22yj3raedwjncpkrfvdddt7z2s6x,3.71534
bc1q6apz33c7jd8gkswt44arx8ek9vpqzj64qe46dj,0.00123111
1KStipA3AUfpeAYSrSLM7cVvwsjqG3PpqK,0.0118808
bc1q4hgutmlf78yda93h5dzrx69vpfz8d4q3ayk3fnksyzdmz5wdg7xq57vn4j,0.349275
16xBDPQkYQHWLtJzcTbCnLtEBAguXPHmT3,0.0869556
bc1q678vkgk23w8p2hfda5z5c36equhytyj03v9grt,0.013348
bc1qgq8red82v7pf3822r7nc7tyfg6kkkzf56m78nu,0.00046184
bc1qtmuhwhf4qr228yfp5heqp6kufdx8tq40s8vg5v,0.00264176
3KjmgGe2k4Bhx5h3jxYYg9Tznbce5Lp3gM,0.0197217
bc1qptde0eakqe0cu7huqj2lx7g8g59sz8ydua60jl,0.0063948
bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx,262.507
bc1p9xz4dtfg8mwx2aa7ulzqk3wlwhmss95mh76nvf6ae8xrx3fqmzlsgy53yn,0.00051713
bc1qgw64kdhf67803240csrzg480atmkaxp5snq0cm,86.9746
bc1q3sefwacskcd452jwfh0dt0lvysqkg84llzmkp7,0.0353557
bc1q7aynpf43pfcjs0ztdwll3uhexsq64ewv3yznhu,0.0692062
1KB9W1tNEQarPdsoq7wcwwzzFxZiJTUZ4C,0.28005
bc1qzskt8kyfrfprxp7kepvtj3pwu4dncc0mwy28cw,0.00029819
bc1qpgnmlnlps66wk4r34aemjf7erumkhwcu5v5203,0.0765132
bc1q2w03qrzcvxfmed28qkr4kdcl7en5y44yv9ytf7,0.00928074
bc1pkgzy9x4rf5p9839w72l558u2w4zlsc8yzwhyeglr98j5tlqafu7squmwj3,0.00050651
bc1qznehq7fhp2as8pczskfwylrsfvy7uhrt7px7ua,0.00030354
bc1pswvhjur9hghhmc53fcm5vj3jen4thddwa2e8vycxcls9msswmfuq3f9pqj,0.00476044
1PCmQoo4PViGJdsn9XGnDHB3RvsdLqnfpi,0.0139086
bc1qraad0apj37uu9pkgj4txclgv2k5l5yvjf9ecre,0.00021679
bc1q9myfpq35j3naexngmhufgswf3uj5m297zrr7js,0.0005049
bc1qx8sr2hf5aqn4vtygf738sm7rpq0vc2a5ectfy8,0.111976
17jw7BDRpSqAgTjH8WeyAVzKQkT1TtkXKt,0.00899646
1MBsZKCYmrBEwhuHKEbMxRc2Bvp5pQBsUD,0.460138
1Kbi77dV7z7wZQBTcTM6Grz6apNv4BFESB,0.0416543
1Fj3fW1AR5TEkVAFhvNpN3rDBCFn5RXq9v,0.578319
35jw12Di6wCJwYhzAbGZEmgWW2DK3YgyRM,0.0017712
bc1qegvnm0y44v277j2n2peq8hrxf7j48m2e3xjj0a,0.00726947
3QKDHJJPHCQuoANd1BkA7T7Pzqwu5SsbZy,0.0306463
bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0,610.541
bc1qcj4lmemv5ktg859d4p24km93fnlavdds3czskx,0.00160873
3FYGNJ2vDba965rNDFCvCBSpWB412khCKp,51.4149
bc1qn3uw3e7af2j9ajy490tulxj83quxefa7m75z6d,0.0139021
1yq9UKA272G7Bh5pyg4oxwuzRJkAXqdeN,0.0855861
bc1p62mznht30c60qpk4h8707nf3x6zq64jmngnlga2jjy8z40y4usashfpfjj,0.000635
bc1qh9m4e6yymhk9r6qv42tkl3tkm44mrxkech95u3,0.00252324
1AznxAigimfTygRpQRmS9nz3iWZnvqwySw,0.00367262
bc1qkj8wfhus7hd29d3ns9a5cz8lt0juyu9jtsgqv7,0.0516592
bc1q9n8k2j86j7av3nq9vxwwe93az6h6lxp6v8zax3,0.00190185
bc1pvcx6cqytqrgn5yz4trflcgcztzgshggcfcwps0twuh803uh3e5eqv4n55q,0.00030471
bc1qflxnqhmx2zau952culu2uvg3gw2wuat8jfcvvn,0.00147783
bc1qgqp2um2wp4d8qwye5patseywa5573cc3eqdym3,0.002385
bc1qyccxeer43fk833tcur3uy6xjj6fa4psp5qckgu,0.00670351
bc1qdwuwfkpdd2y2s5fglt27c35xwl8l7f7xlg4w3m,0.00625028
bc1p7mwlc6lhpev9dfp0gktruvspzvwu40cecm9ml3y2vg05pn4l977sl9kkrz,0.00378658
17cu3jFFY8BxoZkmobXRJiAvD8p8S6GvFb,0.371729
1D9darPpmHF8ez9cvh2DR3LNUxZcuaJKnZ,0.118706
3G9kpmwrbK2a9musmBiYy7oMeMrEoCsACR,0.00979573
bc1qv9r0ulzjju0g64xzy5t6gkt2acdjl2t8dcc2at,0.014452
3GygDTqvZaL6VHHzy3KxXwwZabvVjCUbVz,0.00337238
bc1qzxfytm2qn3hc8cz8656hpkkgv9v4ufpmfr0jps,0.0006644
bc1q4m2chamlzrre5ju2khjjufknjdmqn4yz9gynjj,0.00075898
bc1qr35hws365juz5rtlsjtvmulu97957kqvr3zpw3,582.763
bc1qkc9rj2e6z9q6quuwxfsr8rfs7t0sdmkz9eu88l,0.019972
bc1qk4845w6sr670xwvt09kl3uv4ah9mm8u9yp9y8j,0.0339713
bc1qwwtsplre4xnf75esmac8rv3pwq2xzdfka89ugt,0.260097
bc1q6vh5l5hae4ymr0skp6a7u379nrl0akzj2vhks2,0.00092366
bc1pfn6jcgcmcdnc0ue89tguxx6tgqntkhg8xe00xd5zw0zvfqjcax4sjcp2rk,0.0141849
bc1qw4p536xddacfkwtgd5fae6x6hdscrwgs85ycjvvlswge4p88xxlsjh5cyk,0.00899427
1F5sVmza4RE7Yef2nnjWu1ugurYboxr1gz,0.0941052
18Az6mxRtz1FfE1dafaXWBNr7NcWo2ujMF,0.0204081
195VUE9kCvpeypvEHo8K5VtYGrWaWGQfLq,0.0785974
bc1q2mktqt5tnky2q4lqwp2gy3u68wddkz4vyc3he8,0.00896588
bc1qyg3m58zayf9u9ua98lwj5zcv9fvzdzr95gfxjs,0.10561
37ovzUvEBiuH6AHMUs8p2GUHRjRRmbESVC,0.051609
bc1q3rapx2u7c62cmx07hk2w9vdq5r25vr5ny0mpd2,0.00178239
1HuFiSX14PZMaZ3BY8fQSpiNLVuJLC7Yef,0.0636641
bc1qxrrnq66xc9023907468flufw37kaygpnsegssg,0.125095
bc1pm9dfnpjxfnwg2egagsfhyw37402y95asrrmywlgarq7ccgjjsmpqx2kzkw,0.00019706
33CJ6uvPHr1pbCHpBchox3pGcVwHMi43Ax,0.124255
bc1q3d4l7tvwdeafc0te5gxph8vuksykptu3hd9k6h,0.00090789
3JuCYvuesP89hY5BeiENZHLHTjeNRZu7V5,0.0011
bc1pssnr7xqz7h7302k08xzvesf6vdmq223qnmwwqe6am8eap2uje77szmta55,0.00412966
1A5T2Ea4sRB9NL4XPmzCuN1h7gnGgdqA6p,0.00546093
bc1pu44kkd43869gc6t8hswxdh39dlqr5fd3m4jdjf8sup7le739yusq28vd6a,0.00016926
bc1qajsvfccw06h758pn3za8wcx7qjztarj53ejjp0rf5a34urmyp74s6psvg8,23.6231
bc1qksfgl4x69shm4e4g5h88fm64hawrlw6v7ppwxv,0.0105325
bc1qqfphcp6nhpqg43vpuvpl5uah20uxf4re8xm3ql,0.00115042
15kYRcyEM7CukLrk6fpM8nzei4r4v1YdqR,0.00144426
bc1qd0gegte43mex89dzlgytd3tvemznql0t9kvhxf,0.0176401
bc1qq75udg2cavcxlemmcldlfzfrhtkvk2dejet3zw,0.00233489
1Cf9WFzrFB6bLcMj8S1hGvVvQoFsavK4z6,0.04679
bc1p85gzfykauvy5kp8zhg4vzvmzjuz7k5dtt53eep09zr320tzq02gq40d6fs,0.00049136
bc1qlyfxgkav9lywl3qt0rd783gvd9nx0qux94gvfc,0.00740768
bc1qezzksnjp7fqh3tj4nj0pft8ksc6earhdjy2x5v,0.00954814
3EA8oT2s75uEVFackw6Qkxh7jLR3GR1VJ1,0.002932
3DeFy4JQsezrNDqZq2dB1RUiAF2DQ2KPz6,0.0120853
bc1qpwk4evn6fwjsq2e68esynwqv2fhaqn2skyeusd,0.00031993
bc1qpkcy47j9uyxgqwqymahms8l2l9sm24naf4xhkg,0.00200833
195TAVwCQn374Uk59nfNcLc6cu37Ke1nVc,0.0685257
bc1pnn0znqk957s8muzfm784mp7l3eraj8vlqhtddudgh3fsy0f4g99qy5j8tx,0.337742
bc1qhf7mjrs80kkafcfxdd029a4vnn4edve9l6f0zm,0.00626832
bc1q7vct80u67977kf9pxzwc7s08lmr6uwesggwdam,0.00085636
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk,282.589
bc1qxk0fmd9kzrdk73u2u3vlkj93y7sdnyhras4at4v6ew8z4mvmv53sdnhqku,0.0381875
bc1qlrzj28ygzryamppdl07pw9eqf75n7svvk2qurk,0.00116837
1EaYxnJeqfDmmJAoHdRTEdqNykyazqpswf,0.011566
19jbnvsQGySGwk7WEb1abs4ACcPR97wQjQ,0.85661
126YZb2F3MTpkT6Sw2Y3ht7aYfMNBfeXYz,0.0274423
16ymJiFHjPQdEjeex68oWJLbsSBckHps7G,0.00436145
bc1q8t2k3uq20xntdwsd79vx9p23lchc4ads6435k7,0.00908246
3PdWJ1t7mXYNHhZ8djEHCxYbL5d3druVgR,0.00246366
bc1q8g3dr0kxx0zq2mu3t862a99dy4s3f7xx0g37x0,0.888419
1FNBUz1ytt5eGFyrroBUvHf7Yfti1m6uWV,0.244696
bc1p4tsd2fquje0w8enz48mpxfm3djrel0gfnh57vvu5s79a2cg07ewsda9xq3,0.00026712
1FAgpevst5cRycR2rKAo2VaAt7y7Qk5HoC,0.0743853
1A9QEN9fCgbNwm9e2LTSd5sXwfD2itWtQW,0.0211263
bc1qx3vwdqq0wy5zqdddpymf2gysxhlvas00ctsgu7,0.00262354
bc1pjmc86xhsasrz7ynu7w7dmh3rtv9avgnjc2nrwz8ffpzazv4jt5hq9f4hxm,0.00824074
3DbKgfPeQ6F9sVtBp9nABsm8s3wJE4rKeF,0.00565574
bc1q4n454u4dfdmx0rdcnh0jmg8203qh0ahwfw6pav,0.0025185
3CE8wGVvdg7tNdu9GRGXSa9tGHN98V4ELh,0.426765
bc1qlan8cf9grp47fak6gd4kntx4lzasrepue8lnwk,0.0003813
bc1qldaxca3g3m46z8993dmef3g9yfcdz65hdmhygt,0.0672932
bc1q4vc5xqnmmq532fhmeea9g5frlz4wev8hpr9z5h,0.00339047
bc1qwne2d3ef95q5hd29xn7rh48djwqzwkj734h9rr,0.0499277
3QBzNUW5G37FCxF8WzL5KJCi5WHA3DsAGA,0.0123956
bc1qldpeyxe5cehe2lk7gyjmxnqecwgg3vhlhell80,0.125832
bc1qnth87e2qxxg7umu9erx9a00p4qee29g006mtwg,0.00152663
1935cmKFPXty2NNkR3RzXzSePaYWcTozQm,6.4306
bc1q6m8n8j27nsu4py08c0qqcza27p3d6878svxhvj,0.00303904
35GVycHCKenGuh8eZ9T4hoFwfLUCNBoUzL,0.00060092
15K1gCoWgGSrXFubCoGGCT7hHDxYuQEQpS,0.0648264
bc1qlg3usk7wgwxcyc3cv0vg4lshz4vq47rejg3wjd,0.0298585
bc1q5j7qq3vz2qkzx7xm0l8u9fmuxk3zpmzv4avs7v,0.00168661
bc1qx84mwcuclfpwktqx7sp6tttv4xngqhq678zzak,0.00095108
32mfEJYi63dyBj7xg8nPzSKFrSJcuo6Q8y,0.425065
36zNqNwv9qV8eHLDvkFWQTjGGQEWWkwsHz,0.215653
1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,182.284
bc1pqt36vj7v3n4f8qgvu7gvq42dqzl8089v03nnngs4h5edq94ncmcq6e52j8,0.00068474
1PCqF3QjNVaDDsr1DUfWuFFVYtUEDtyAsG,0.025603
bc1pdthtdvtw5alt4mnxasrfut4z2cpwxqv5f4p90j97vawdtuw0ddsquydclz,0.0001612
bc1quvud6w7kquqphujwvad5wsa8gdqp4jg2cxufmv9jgf0lm787qr6spk3044,0.0035475
bc1ptmjg2uextqupdymdvj074a58n6ktsst8jy7sr6d40ch85auhz8zqqg6lx7,0.0216436
bc1q8k0ny64ftjedrheg7k5ex8ul2m0ftz3u794c0n,0.0109099
bc1qqu4tc8sq9t239gh8tymd7x2zl5aa9g8f5zpg83,0.0003682
bc1qjx8t5rcsn6hkf38u2xafdu876pdk5u3s3wpr3qnlysdlzjgz762qh0x4fz,0.00033448
bc1pvn6hlx9qstk0yyghf853z0qezhzhezxcx07s8c3vzmd22z5x6mgq3p5ywz,0.00740122
bc1p5xhnn8fp76n2qawqagz29tfpz7dy3n35h36rf3m95cfh3sx9nxnssyp4x8,0.00134
bc1qtkltspye0krw4nczmh2zcu2wysn8vhym9w2kxk,0.00132331
bc1qvx2gz2s9mrkg3y3v8n7y4jw3d28ysfkavnudqg,2.45048
388TDZ1PVJq9foKEVp5Zjd3imTq4MCTP8P,0.0733465
1FV9ke9KtjN5SJ2AaWWWcLDtBbVGVBS2J6,0.0157372
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf,536.261
